time_s,speed_ref_mps,speed_mps,acceleration_mps2,inverter_frequency_hz,synchronous_speed_rpm,motor_speed_rpm,slip,motor_current_a,motor_torque_nm,motor_output_kw,wheel_speed_rpm,traction_force_n,consumption_power_kw,regeneration_power_kw
163.900000,40.000000,39.136422,0.022639,111.822045,2236.440901,2172.821537,0.028447,334.991067,3748.166917,852.847928,869.128615,21791.668125,930.149813,0.000000
164.000000,40.000000,39.138686,0.022495,111.821905,2236.438096,2172.947227,0.028389,334.559632,3740.751711,851.209928,869.178891,21748.556458,928.392375,0.000000
164.100000,40.000000,39.140936,0.022352,111.821766,2236.435315,2173.072118,0.028332,334.131242,3733.383156,849.582037,869.228847,21705.716022,926.646040,0.000000
164.200000,40.000000,39.143171,0.022210,111.821628,2236.432558,2173.196217,0.028276,333.705875,3726.060970,847.964196,869.278487,21663.145175,924.910741,0.000000
164.300000,40.000000,39.145392,0.022069,111.821491,2236.429825,2173.319527,0.028219,333.283510,3718.784872,846.356348,869.327811,21620.842280,923.186411,0.000000
164.400000,40.000000,39.147599,0.021929,111.821356,2236.427116,2173.442055,0.028163,332.864124,3711.554583,844.758433,869.376822,21578.805715,921.472981,0.000000
164.500000,40.000000,39.149792,0.021790,111.821222,2236.424431,2173.563805,0.028108,332.447698,3704.369824,843.170395,869.425522,21537.033861,919.770387,0.000000
164.600000,40.000000,39.151971,0.021652,111.821088,2236.421769,2173.684782,0.028052,332.034210,3697.230319,841.592175,869.473913,21495.525113,918.078560,0.000000
164.700000,40.000000,39.154136,0.021514,111.820957,2236.419130,2173.804991,0.027997,331.623638,3690.135794,840.023716,869.521996,21454.277870,916.397435,0.000000
164.800000,40.000000,39.156288,0.021378,111.820826,2236.416515,2173.924436,0.027943,331.215964,3683.085974,838.464962,869.569774,21413.290545,914.726947,0.000000
164.900000,40.000000,39.158425,0.021242,111.820696,2236.413922,2174.043123,0.027889,330.811165,3676.080588,836.915855,869.617249,21372.561556,913.067030,0.000000
165.000000,40.000000,39.160550,0.021107,111.820568,2236.411353,2174.161056,0.027835,330.409221,3669.119365,835.376340,869.664422,21332.089331,911.417620,0.000000
165.100000,40.000000,39.162660,0.020973,111.820440,2236.408806,2174.278240,0.027781,330.010113,3662.202037,833.846360,869.711296,21291.872307,909.778652,0.000000
165.200000,40.000000,39.164757,0.020840,111.820314,2236.406282,2174.394680,0.027728,329.613819,3655.328336,832.325859,869.757872,21251.908930,908.150062,0.000000
165.300000,40.000000,39.166841,0.020707,111.820189,2236.403781,2174.510380,0.027675,329.220321,3648.497996,830.814783,869.804152,21212.197653,906.531785,0.000000
165.400000,40.000000,39.168912,0.020576,111.820065,2236.401301,2174.625346,0.027623,328.829597,3641.710754,829.313074,869.850138,21172.736941,904.923760,0.000000
165.500000,40.000000,39.170970,0.020445,111.819942,2236.398844,2174.739581,0.027571,328.441629,3634.966345,827.820679,869.895832,21133.525263,903.325922,0.000000
165.600000,40.000000,39.173014,0.020315,111.819820,2236.396409,2174.853090,0.027519,328.056396,3628.264509,826.337543,869.941236,21094.561101,901.738209,0.000000
165.700000,40.000000,39.175046,0.020186,111.819700,2236.393996,2174.965878,0.027467,327.673879,3621.604986,824.863612,869.986351,21055.842942,900.160559,0.000000
165.800000,40.000000,39.177064,0.020058,111.819580,2236.391605,2175.077950,0.027416,327.294059,3614.987517,823.398830,870.031180,21017.369284,898.592909,0.000000
165.900000,40.000000,39.179070,0.019930,111.819462,2236.389235,2175.189310,0.027366,326.916916,3608.411845,821.943145,870.075724,20979.138633,897.035199,0.000000
166.000000,40.000000,39.181063,0.019804,111.819344,2236.386887,2175.299962,0.027315,326.542432,3601.877714,820.496503,870.119985,20941.149501,895.487366,0.000000
166.100000,40.000000,39.183044,0.019678,111.819228,2236.384560,2175.409912,0.027265,326.170587,3595.384871,819.058850,870.163965,20903.400413,893.949351,0.000000
166.200000,40.000000,39.185011,0.019553,111.819113,2236.382254,2175.519162,0.027215,325.801363,3588.933062,817.630134,870.207665,20865.889898,892.421092,0.000000
166.300000,40.000000,39.186967,0.019429,111.818998,2236.379970,2175.627719,0.027165,325.434740,3582.522037,816.210302,870.251087,20828.616495,890.902529,0.000000
166.400000,40.000000,39.188910,0.019305,111.818885,2236.377706,2175.735585,0.027116,325.070701,3576.151545,814.799300,870.294234,20791.578752,889.393603,0.000000
166.500000,40.000000,39.190840,0.019183,111.818773,2236.375463,2175.842766,0.027067,324.709227,3569.821339,813.397078,870.337107,20754.775225,887.894253,0.000000
166.600000,40.000000,39.192758,0.019061,111.818662,2236.373241,2175.949267,0.027019,324.350299,3563.531170,812.003582,870.379707,20718.204476,886.404421,0.000000
166.700000,40.000000,39.194664,0.018940,111.818552,2236.371040,2176.055090,0.026970,323.993899,3557.280793,810.618762,870.422036,20681.865078,884.924048,0.000000
166.800000,40.000000,39.196558,0.018819,111.818443,2236.368859,2176.160241,0.026922,323.640010,3551.069965,809.242566,870.464096,20645.755611,883.453076,0.000000
166.900000,40.000000,39.198440,0.018700,111.818335,2236.366698,2176.264723,0.026875,323.288612,3544.898442,807.874942,870.505889,20609.874663,881.991446,0.000000
167.000000,40.000000,39.200310,0.018581,111.818228,2236.364558,2176.368542,0.026827,322.939689,3538.765983,806.515840,870.547417,20574.220830,880.539100,0.000000
167.100000,40.000000,39.202168,0.018463,111.818122,2236.362437,2176.471700,0.026780,322.593223,3532.672347,805.165210,870.588680,20538.792717,879.095981,0.000000
167.200000,40.000000,39.204015,0.018345,111.818017,2236.360337,2176.574203,0.026734,322.249196,3526.617297,803.823000,870.629681,20503.588935,877.662032,0.000000
167.300000,40.000000,39.205849,0.018229,111.817913,2236.358256,2176.676055,0.026687,321.907591,3520.600594,802.489162,870.670422,20468.608105,876.237196,0.000000
167.400000,40.000000,39.207672,0.018113,111.817810,2236.356195,2176.777259,0.026641,321.568390,3514.622003,801.163644,870.710904,20433.848855,874.821417,0.000000
167.500000,40.000000,39.209483,0.017998,111.817708,2236.354153,2176.877820,0.026595,321.231576,3508.681289,799.846398,870.751128,20399.309820,873.414638,0.000000
167.600000,40.000000,39.211283,0.017883,111.817607,2236.352131,2176.977742,0.026550,320.897132,3502.778219,798.537374,870.791097,20364.989644,872.016804,0.000000
167.700000,40.000000,39.213071,0.017770,111.817506,2236.350128,2177.077028,0.026504,320.565041,3496.912561,797.236523,870.830811,20330.886980,870.627859,0.000000
167.800000,40.000000,39.214848,0.017657,111.817407,2236.348145,2177.175684,0.026459,320.235286,3491.084084,795.943796,870.870274,20297.000486,869.247748,0.000000
167.900000,40.000000,39.216614,0.017544,111.817309,2236.346180,2177.273712,0.026415,319.907851,3485.292559,794.659146,870.909485,20263.328829,867.876416,0.000000
168.000000,40.000000,39.218368,0.017433,111.817212,2236.344235,2177.371117,0.026370,319.582718,3479.537758,793.382523,870.948447,20229.870684,866.513809,0.000000
168.100000,40.000000,39.220112,0.017322,111.817115,2236.342308,2177.467903,0.026326,319.259872,3473.819454,792.113879,870.987161,20196.624733,865.159873,0.000000
168.200000,40.000000,39.221844,0.017212,111.817020,2236.340400,2177.564074,0.026282,318.939295,3468.137423,790.853168,871.025630,20163.589667,863.814552,0.000000
168.300000,40.000000,39.223565,0.017103,111.816926,2236.338510,2177.659634,0.026239,318.620972,3462.491439,789.600341,871.063853,20130.764183,862.477795,0.000000
168.400000,40.000000,39.225275,0.016994,111.816832,2236.336639,2177.754586,0.026196,318.304887,3456.881281,788.355351,871.101834,20098.146985,861.149548,0.000000
168.500000,40.000000,39.226975,0.016886,111.816739,2236.334786,2177.848934,0.026153,317.991023,3451.306727,787.118152,871.139574,20065.736788,859.829757,0.000000
168.600000,40.000000,39.228663,0.016778,111.816648,2236.332952,2177.942682,0.026110,317.679364,3445.767557,785.888695,871.177073,20033.532310,858.518371,0.000000
168.700000,40.000000,39.230341,0.016672,111.816557,2236.331135,2178.035835,0.026067,317.369895,3440.263552,784.666937,871.214334,20001.532279,857.215336,0.000000
168.800000,40.000000,39.232008,0.016566,111.816467,2236.329337,2178.128395,0.026025,317.062600,3434.794494,783.452828,871.251358,19969.735430,855.920602,0.000000
168.900000,40.000000,39.233665,0.016460,111.816378,2236.327557,2178.220367,0.025983,316.757464,3429.360167,782.246325,871.288147,19938.140506,854.634115,0.000000
169.000000,40.000000,39.235311,0.016356,111.816290,2236.325794,2178.311754,0.025942,316.454470,3423.960356,781.047381,871.324702,19906.746256,853.355825,0.000000
169.100000,40.000000,39.236947,0.016252,111.816202,2236.324049,2178.402560,0.025900,316.153603,3418.594847,779.855951,871.361024,19875.551437,852.085681,0.000000
169.200000,40.000000,39.238572,0.016149,111.816116,2236.322321,2178.492789,0.025859,315.854849,3413.263428,778.671989,871.397116,19844.554813,850.823632,0.000000
169.300000,40.000000,39.240187,0.016046,111.816031,2236.320611,2178.582444,0.025818,315.558191,3407.965887,777.495451,871.432978,19813.755155,849.569627,0.000000
169.400000,40.000000,39.241791,0.015944,111.815946,2236.318918,2178.671530,0.025778,315.263616,3402.702014,776.326291,871.468612,19783.151243,848.323617,0.000000
169.500000,40.000000,39.243386,0.015842,111.815862,2236.317243,2178.760048,0.025737,314.971107,3397.471600,775.164466,871.504019,19752.741861,847.085550,0.000000
169.600000,40.000000,39.244970,0.015742,111.815779,2236.315584,2178.848005,0.025697,314.680651,3392.274438,774.009931,871.539202,19722.525803,845.855379,0.000000
169.700000,40.000000,39.246544,0.015642,111.815697,2236.313943,2178.935401,0.025658,314.392232,3387.110321,772.862642,871.574161,19692.501868,844.633053,0.000000
169.800000,40.000000,39.248108,0.015542,111.815616,2236.312319,2179.022243,0.025618,314.105836,3381.979045,771.722555,871.608897,19662.668864,843.418523,0.000000
169.900000,40.000000,39.249662,0.015443,111.815536,2236.310711,2179.108532,0.025579,313.821448,3376.880404,770.589628,871.643413,19633.025604,842.211741,0.000000
170.000000,40.000000,39.251207,0.015345,111.815456,2236.309120,2179.194272,0.025540,313.539054,3371.814196,769.463815,871.677709,19603.570909,841.012658,0.000000
170.100000,40.000000,39.252741,0.015248,111.815377,2236.307545,2179.279468,0.025501,313.258639,3366.780220,768.345076,871.711787,19574.303607,839.821227,0.000000
170.200000,40.000000,39.254266,0.015151,111.815299,2236.305987,2179.364122,0.025462,312.980189,3361.778276,767.233366,871.745649,19545.222533,838.637398,0.000000
170.300000,40.000000,39.255781,0.015054,111.815222,2236.304445,2179.448237,0.025424,312.703691,3356.808163,766.128643,871.779295,19516.326529,837.461126,0.000000
170.400000,40.000000,39.257287,0.014959,111.815146,2236.302920,2179.531818,0.025386,312.429129,3351.869684,765.030865,871.812727,19487.614442,836.292362,0.000000
170.500000,40.000000,39.258782,0.014864,111.815071,2236.301411,2179.614868,0.025348,312.156491,3346.962642,763.939990,871.845947,19459.085129,835.131059,0.000000
170.600000,40.000000,39.260269,0.014769,111.814996,2236.299917,2179.697389,0.025311,311.885763,3342.086841,762.855976,871.878956,19430.737451,833.977172,0.000000
170.700000,40.000000,39.261746,0.014675,111.814922,2236.298440,2179.779386,0.025273,311.616929,3337.242087,761.778781,871.911755,19402.570276,832.830652,0.000000
170.800000,40.000000,39.263213,0.014582,111.814849,2236.296979,2179.860862,0.025236,311.349978,3332.428187,760.708364,871.944345,19374.582481,831.691455,0.000000
170.900000,40.000000,39.264671,0.014489,111.814777,2236.295533,2179.941820,0.025200,311.084896,3327.644947,759.644683,871.976728,19346.772947,830.559534,0.000000
171.000000,40.000000,39.266120,0.014397,111.814705,2236.294103,2180.022263,0.025163,310.821668,3322.892177,758.587699,872.008905,19319.140563,829.434843,0.000000
171.100000,40.000000,39.267560,0.014306,111.814634,2236.292688,2180.102195,0.025127,310.560282,3318.169687,757.537369,872.040878,19291.684225,828.317338,0.000000
171.200000,40.000000,39.268991,0.014215,111.814564,2236.291289,2180.181618,0.025091,310.300725,3313.477287,756.493655,872.072647,19264.402834,827.206973,0.000000
171.300000,40.000000,39.270412,0.014124,111.814495,2236.289905,2180.260537,0.025055,310.042983,3308.814791,755.456514,872.104215,19237.295298,826.103704,0.000000
171.400000,40.000000,39.271825,0.014035,111.814427,2236.288537,2180.338954,0.025019,309.787043,3304.182012,754.425908,872.135582,19210.360533,825.007485,0.000000
171.500000,40.000000,39.273228,0.013945,111.814359,2236.287183,2180.416872,0.024984,309.532893,3299.578763,753.401797,872.166749,19183.597459,823.918274,0.000000
171.600000,40.000000,39.274623,0.013857,111.814292,2236.285845,2180.494296,0.024948,309.280519,3295.004861,752.384140,872.197718,19157.005005,822.836025,0.000000
171.700000,40.000000,39.276008,0.013769,111.814226,2236.284522,2180.571227,0.024913,309.029909,3290.460122,751.372900,872.228491,19130.582104,821.760695,0.000000
171.800000,40.000000,39.277385,0.013681,111.814161,2236.283213,2180.647669,0.024879,308.781050,3285.944364,750.368035,872.259068,19104.327697,820.692240,0.000000
171.900000,40.000000,39.278753,0.013594,111.814096,2236.281920,2180.723625,0.024844,308.533929,3281.457406,749.369509,872.289450,19078.240732,819.630618,0.000000
172.000000,40.000000,39.280113,0.013508,111.814032,2236.280640,2180.799099,0.024810,308.288534,3276.999067,748.377281,872.319640,19052.320159,818.575785,0.000000
172.100000,40.000000,39.281463,0.013422,111.813969,2236.279376,2180.874093,0.024776,308.044853,3272.569170,747.391314,872.349637,19026.564941,817.527699,0.000000
172.200000,40.000000,39.282806,0.013337,111.813906,2236.278126,2180.948610,0.024742,307.802873,3268.167535,746.411568,872.379444,19000.974040,816.486318,0.000000
172.300000,40.000000,39.284139,0.013252,111.813845,2236.276890,2181.022653,0.024708,307.562583,3263.793986,745.438007,872.409061,18975.546430,815.451598,0.000000
172.400000,40.000000,39.285464,0.013168,111.813783,2236.275669,2181.096226,0.024675,307.323969,3259.448347,744.470593,872.438491,18950.281089,814.423499,0.000000
172.500000,40.000000,39.286781,0.013084,111.813723,2236.274462,2181.169332,0.024641,307.087020,3255.130444,743.509287,872.467733,18925.177000,813.401978,0.000000
172.600000,40.000000,39.288090,0.013001,111.813663,2236.273269,2181.241973,0.024608,306.851724,3250.840102,742.554052,872.496789,18900.233153,812.386995,0.000000
172.700000,40.000000,39.289390,0.012918,111.813605,2236.272090,2181.314152,0.024576,306.618069,3246.577150,741.604852,872.525661,18875.448544,811.378507,0.000000
172.800000,40.000000,39.290681,0.012836,111.813546,2236.270925,2181.385872,0.024543,306.386043,3242.341414,740.661649,872.554349,18850.822176,810.376475,0.000000
172.900000,40.000000,39.291965,0.012755,111.813489,2236.269774,2181.457137,0.024511,306.155634,3238.132726,739.724406,872.582855,18826.353057,809.380857,0.000000
173.000000,40.000000,39.293240,0.012673,111.813432,2236.268637,2181.527949,0.024479,305.926832,3233.950915,738.793087,872.611180,18802.040201,808.391613,0.000000
173.100000,40.000000,39.294508,0.012593,111.813376,2236.267513,2181.598311,0.024447,305.699624,3229.795812,737.867656,872.639324,18777.882628,807.408703,0.000000
173.200000,40.000000,39.295767,0.012513,111.813320,2236.266403,2181.668226,0.024415,305.473999,3225.667251,736.948076,872.667290,18753.879364,806.432088,0.000000
173.300000,40.000000,39.297018,0.012433,111.813265,2236.265306,2181.737697,0.024383,305.249945,3221.565064,736.034312,872.695079,18730.029441,805.461726,0.000000
173.400000,40.000000,39.298262,0.012354,111.813211,2236.264223,2181.806726,0.024352,305.027452,3217.489086,735.126328,872.722691,18706.331896,804.497579,0.000000
173.500000,40.000000,39.299497,0.012276,111.813158,2236.263153,2181.875317,0.024321,304.806508,3213.439153,734.224087,872.750127,18682.785772,803.539609,0.000000
173.600000,40.000000,39.300725,0.012198,111.813105,2236.262096,2181.943472,0.024290,304.587102,3209.415101,733.327556,872.777389,18659.390120,802.587774,0.000000
173.700000,40.000000,39.301945,0.012120,111.813053,2236.261053,2182.011194,0.024259,304.369223,3205.416767,732.436699,872.804478,18636.143993,801.642038,0.000000
173.800000,40.000000,39.303157,0.012043,111.813001,2236.260023,2182.078486,0.024229,304.152859,3201.443990,731.551481,872.831394,18613.046453,800.702362,0.000000
173.900000,40.000000,39.304361,0.011967,111.812950,2236.259005,2182.145351,0.024198,303.938001,3197.496609,730.671866,872.858140,18590.096566,799.768706,0.000000
174.000000,40.000000,39.305558,0.011891,111.812900,2236.258001,2182.211790,0.024168,303.724638,3193.574465,729.797822,872.884716,18567.293403,798.841035,0.000000
174.100000,40.000000,39.306747,0.011815,111.812850,2236.257009,2182.277808,0.024138,303.512757,3189.677399,728.929313,872.911123,18544.636043,797.919308,0.000000
174.200000,40.000000,39.307928,0.011740,111.812801,2236.256030,2182.343406,0.024108,303.302350,3185.805254,728.066306,872.937363,18522.123568,797.003490,0.000000
174.300000,40.000000,39.309102,0.011666,111.812753,2236.255064,2182.408588,0.024079,303.093405,3181.957872,727.208766,872.963435,18499.755068,796.093542,0.000000
174.400000,40.000000,39.310269,0.011592,111.812705,2236.254110,2182.473356,0.024049,302.885912,3178.135097,726.356660,872.989342,18477.529636,795.189427,0.000000
174.500000,40.000000,39.311428,0.011518,111.812658,2236.253169,2182.537713,0.024020,302.679860,3174.336776,725.509954,873.015085,18455.446372,794.291110,0.000000
174.600000,40.000000,39.312580,0.011445,111.812612,2236.252240,2182.601660,0.023991,302.475240,3170.562753,724.668615,873.040664,18433.504381,793.398552,0.000000
174.700000,40.000000,39.313724,0.011372,111.812566,2236.251324,2182.665202,0.023962,302.272040,3166.812877,723.832610,873.066081,18411.702774,792.511718,0.000000
174.800000,40.000000,39.314862,0.011300,111.812521,2236.250419,2182.728341,0.023934,302.070251,3163.086995,723.001905,873.091336,18390.040667,791.630572,0.000000
174.900000,40.000000,39.315992,0.011228,111.812476,2236.249527,2182.791078,0.023905,301.869863,3159.384955,722.176469,873.116431,18368.517181,790.755077,0.000000
175.000000,40.000000,39.317115,0.011157,111.812432,2236.248647,2182.853417,0.023877,301.670866,3155.706608,721.356269,873.141367,18347.131443,789.885198,0.000000
175.100000,40.000000,39.318230,0.011086,111.812389,2236.247780,2182.915360,0.023849,301.473248,3152.051805,720.541271,873.166144,18325.882585,789.020899,0.000000
175.200000,40.000000,39.319339,0.011016,111.812346,2236.246924,2182.976910,0.023821,301.277002,3148.420396,719.731445,873.190764,18304.769744,788.162145,0.000000
175.300000,40.000000,39.320440,0.010946,111.812304,2236.246080,2183.038070,0.023793,301.082116,3144.812235,718.926758,873.215228,18283.792063,787.308900,0.000000
175.400000,40.000000,39.321535,0.010876,111.812262,2236.245247,2183.098841,0.023766,300.888582,3141.227175,718.127177,873.239536,18262.948689,786.461131,0.000000
175.500000,40.000000,39.322623,0.010807,111.812221,2236.244427,2183.159226,0.023739,300.696389,3137.665070,717.332673,873.263691,18242.238776,785.618801,0.000000
175.600000,40.000000,39.323703,0.010739,111.812181,2236.243618,2183.219228,0.023711,300.505528,3134.125775,716.543213,873.287691,18221.661482,784.781878,0.000000
175.700000,40.000000,39.324777,0.010671,111.812141,2236.242821,2183.278850,0.023684,300.315989,3130.609147,715.758766,873.311540,18201.215969,783.950326,0.000000
175.800000,40.000000,39.325844,0.010603,111.812102,2236.242035,2183.338093,0.023658,300.127763,3127.115042,714.979300,873.335237,18180.901407,783.124112,0.000000
175.900000,40.000000,39.326905,0.010536,111.812063,2236.241260,2183.396960,0.023631,299.940841,3123.643319,714.204786,873.358784,18160.716968,782.303201,0.000000
176.000000,40.000000,39.327958,0.010469,111.812025,2236.240497,2183.455453,0.023604,299.755213,3120.193835,713.435192,873.382181,18140.661832,781.487560,0.000000
176.100000,40.000000,39.329005,0.010402,111.811987,2236.239745,2183.513575,0.023578,299.570869,3116.766451,712.670488,873.405430,18120.735181,780.677156,0.000000
176.200000,40.000000,39.330045,0.010336,111.811950,2236.239005,2183.571329,0.023552,299.387802,3113.361027,711.910643,873.428532,18100.936204,779.871956,0.000000
176.300000,40.000000,39.331079,0.010271,111.811914,2236.238275,2183.628716,0.023526,299.206001,3109.977424,711.155628,873.451486,18081.264095,779.071926,0.000000
176.400000,40.000000,39.332106,0.010206,111.811878,2236.237557,2183.685739,0.023500,299.025457,3106.615505,710.405412,873.474296,18061.718052,778.277034,0.000000
176.500000,40.000000,39.333127,0.010141,111.811842,2236.236850,2183.742401,0.023474,298.846162,3103.275132,709.659966,873.496960,18042.297278,777.487247,0.000000
176.600000,40.000000,39.334141,0.010077,111.811808,2236.236153,2183.798702,0.023449,298.668107,3099.956169,708.919259,873.519481,18023.000982,776.702532,0.000000
176.700000,40.000000,39.335149,0.010013,111.811773,2236.235467,2183.854647,0.023424,298.491282,3096.658481,708.183263,873.541859,18003.828376,775.922858,0.000000
176.800000,40.000000,39.336150,0.009949,111.811740,2236.234793,2183.910237,0.023399,298.315680,3093.381933,707.451948,873.564095,17984.778679,775.148193,0.000000
176.900000,40.000000,39.337145,0.009886,111.811706,2236.234128,2183.965475,0.023374,298.141290,3090.126391,706.725285,873.586190,17965.851113,774.378504,0.000000
177.000000,40.000000,39.338133,0.009823,111.811674,2236.233475,2184.020362,0.023349,297.968105,3086.891724,706.003245,873.608145,17947.044905,773.613761,0.000000
177.100000,40.000000,39.339116,0.009761,111.811642,2236.232832,2184.074901,0.023324,297.796116,3083.677798,705.285800,873.629960,17928.359288,772.853931,0.000000
177.200000,40.000000,39.340092,0.009699,111.811610,2236.232200,2184.129095,0.023300,297.625315,3080.484482,704.572920,873.651638,17909.793499,772.098984,0.000000
177.300000,40.000000,39.341062,0.009638,111.811579,2236.231578,2184.182944,0.023275,297.455693,3077.311646,703.864578,873.673178,17891.346778,771.348888,0.000000
177.400000,40.000000,39.342026,0.009577,111.811548,2236.230966,2184.236453,0.023251,297.287241,3074.159160,703.160745,873.694581,17873.018373,770.603614,0.000000
177.500000,40.000000,39.342983,0.009516,111.811518,2236.230365,2184.289622,0.023227,297.119951,3071.026896,702.461393,873.715849,17854.807535,769.863129,0.000000
177.600000,40.000000,39.343935,0.009456,111.811489,2236.229774,2184.342454,0.023203,296.953815,3067.914725,701.766493,873.736982,17836.713518,769.127404,0.000000
177.700000,40.000000,39.344880,0.009396,111.811460,2236.229193,2184.394951,0.023179,296.788825,3064.822520,701.076020,873.757981,17818.735582,768.396408,0.000000
177.800000,40.000000,39.345820,0.009336,111.811431,2236.228622,2184.447116,0.023156,296.624973,3061.750155,700.389943,873.778846,17800.872994,767.670112,0.000000
177.900000,40.000000,39.346754,0.009277,111.811403,2236.228061,2184.498950,0.023132,296.462249,3058.697503,699.708238,873.799580,17783.125020,766.948485,0.000000
178.000000,40.000000,39.347681,0.009218,111.811376,2236.227510,2184.550456,0.023109,296.300648,3055.664441,699.030875,873.820182,17765.490936,766.231498,0.000000
178.100000,40.000000,39.348603,0.009160,111.811348,2236.226970,2184.601635,0.023086,296.140159,3052.650843,698.357828,873.840654,17747.970019,765.519121,0.000000
178.200000,40.000000,39.349519,0.009102,111.811322,2236.226439,2184.652490,0.023063,295.980776,3049.656587,697.689070,873.860996,17730.561552,764.811325,0.000000
178.300000,40.000000,39.350429,0.009044,111.811296,2236.225917,2184.703023,0.023040,295.822491,3046.681549,697.024575,873.881209,17713.264822,764.108081,0.000000
178.400000,40.000000,39.351334,0.008987,111.811270,2236.225406,2184.753235,0.023017,295.665295,3043.725609,696.364315,873.901294,17696.079121,763.409360,0.000000
178.500000,40.000000,39.352232,0.008930,111.811245,2236.224904,2184.803130,0.022995,295.509182,3040.788644,695.708264,873.921252,17679.003743,762.715132,0.000000
178.600000,40.000000,39.353125,0.008873,111.811221,2236.224412,2184.852709,0.022973,295.354142,3037.870534,695.056396,873.941084,17662.037990,762.025371,0.000000
178.700000,40.000000,39.354013,0.008817,111.811196,2236.223929,2184.901974,0.022950,295.200170,3034.971160,694.408684,873.960789,17645.181165,761.340046,0.000000
178.800000,40.000000,39.354894,0.008761,111.811173,2236.223456,2184.950926,0.022928,295.047256,3032.090403,693.765104,873.980371,17628.432577,760.659130,0.000000
178.900000,40.000000,39.355771,0.008706,111.811150,2236.222992,2184.999569,0.022906,294.895394,3029.228145,693.125628,873.999828,17611.791541,759.982595,0.000000
179.000000,40.000000,39.356641,0.008651,111.811127,2236.222537,2185.047904,0.022884,294.744576,3026.384268,692.490231,874.019162,17595.257371,759.310413,0.000000
179.100000,40.000000,39.357506,0.008596,111.811105,2236.222092,2185.095933,0.022863,294.594795,3023.558655,691.858888,874.038373,17578.829391,758.642556,0.000000
179.200000,40.000000,39.358366,0.008542,111.811083,2236.221656,2185.143658,0.022841,294.446043,3020.751191,691.231574,874.057463,17562.506926,757.978996,0.000000
179.300000,40.000000,39.359220,0.008488,111.811061,2236.221230,2185.191080,0.022820,294.298313,3017.961761,690.608262,874.076432,17546.289306,757.319707,0.000000
179.400000,40.000000,39.360069,0.008434,111.811041,2236.220812,2185.238203,0.022799,294.151597,3015.190249,689.988929,874.095281,17530.175865,756.664661,0.000000
179.500000,40.000000,39.360912,0.008381,111.811020,2236.220403,2185.285027,0.022777,294.005890,3012.436542,689.373548,874.114011,17514.165940,756.013830,0.000000
179.600000,40.000000,39.361750,0.008328,111.811000,2236.220004,2185.331555,0.022756,293.861182,3009.700526,688.762096,874.132622,17498.258875,755.367189,0.000000
179.700000,40.000000,39.362583,0.008275,111.810981,2236.219613,2185.377789,0.022736,293.717468,3006.982091,688.154548,874.151116,17482.454015,754.724710,0.000000
179.800000,40.000000,39.363411,0.008223,111.810962,2236.219231,2185.423730,0.022715,293.574740,3004.281122,687.550879,874.169492,17466.750711,754.086366,0.000000
179.900000,40.000000,39.364233,0.008170,111.810943,2236.218858,2185.469381,0.022694,293.432991,3001.597511,686.951064,874.187752,17451.148318,753.452133,0.000000
180.000000,40.000000,39.365050,0.008119,111.810925,2236.218494,2185.514743,0.022674,293.292214,2998.931145,686.355081,874.205897,17435.646193,752.821982,0.000000
180.100000,39.966667,39.365862,0.005994,111.715038,2234.300766,2185.559818,0.021815,287.547734,2889.294449,661.276545,874.223927,16798.223538,726.339177,0.000000
180.200000,39.933333,39.366461,0.003873,111.619170,2232.383396,2185.593097,0.020960,281.941548,2779.842192,636.235753,874.237239,16161.873211,699.953430,0.000000
180.300000,39.900000,39.366848,0.001755,111.523319,2230.466382,2185.614599,0.020109,276.479400,2670.580487,611.234518,874.245840,15526.630737,673.665948,0.000000
180.400000,39.866667,39.367024,-0.000358,111.427486,2228.549725,2185.624345,0.019262,271.167257,2561.515317,586.274621,874.249738,14892.530915,647.477901,0.000000
180.500000,39.833333,39.366988,-0.002468,111.331671,2226.633423,2185.622356,0.018418,266.011298,2452.652545,561.357812,874.248942,14259.607821,621.390423,0.000000
180.600000,39.800000,39.366741,-0.004574,111.235874,2224.717478,2185.608654,0.017579,261.017902,2343.997908,536.485810,874.243462,13627.894815,595.404618,0.000000
180.700000,39.766667,39.366284,-0.006675,111.140094,2222.801888,2185.583261,0.016744,256.193627,2235.557021,511.660305,874.233304,12997.424539,569.521551,0.000000
180.800000,39.733333,39.365616,-0.008773,111.044333,2220.886653,2185.546201,0.015913,251.545189,2127.335375,486.882956,874.218480,12368.228924,543.742258,0.000000
180.900000,39.700000,39.364739,-0.010866,110.948589,2218.971772,2185.497496,0.015085,247.079431,2019.338342,462.155390,874.198998,11740.339197,518.067740,0.000000
181.000000,39.666667,39.363653,-0.012954,110.852862,2217.057246,2185.437172,0.014262,242.803286,1911.571171,437.479207,874.174869,11113.785879,492.498964,0.000000
181.100000,39.633333,39.362357,-0.015038,110.757154,2215.143073,2185.365252,0.013443,238.723731,1804.038992,412.855972,874.146101,10488.598793,467.036868,0.000000
181.200000,39.600000,39.360853,-0.017117,110.661463,2213.229253,2185.281762,0.012627,234.847735,1696.746816,388.287225,874.112705,9864.807072,441.682355,0.000000
181.300000,39.566667,39.359142,-0.019192,110.565789,2211.315786,2185.186728,0.011816,231.182204,1589.699536,363.774472,874.074691,9242.439160,416.436296,0.000000
